Sr.No,Address,City,State_code,Country,Rental_Price,Deposit
2761,"Bongaree QLD 4507, Australia",Brisbane,QLD,Australia,344948,
2762,"Browns Plains QLD 4118, Australia",Brisbane,QLD,Australia,481432,
2763,"Red Hill QLD 4059, Australia",Brisbane,QLD,Australia,598880,
2764,"Brisbane City, Queensland, Australia",Brisbane,QLD,Australia,886974,
2765,"Brisbane City, Queensland, Australia",Brisbane,QLD,Australia,610268,
2766,"Brisbane City, Queensland, Australia",Brisbane,QLD,Australia,538286,
2767,"Woorim QLD 4507, Australia",Brisbane,QLD,Australia,526898,
2768,"Redcliffe QLD 4020, Australia",Brisbane,QLD,Australia,1557919,
2769,"Banksia Beach, City of Moreton Bay, Greater Brisbane, Australia",Brisbane,QLD,Australia,860459,
2770,"Brisbane City QLD 4103, Australia",Brisbane,QLD,Australia,993118,
2771,"Greater Brisbane QLD 4508, Australia",Brisbane,QLD,Australia,356336,
2772,"Saint Lucia, Brisbane, Australia",Brisbane,QLD,Australia,360076,
2773,"Scarborough QLD 4020, Australia",Brisbane,QLD,Australia,1387356,
2774,"Saint Lucia, Brisbane, Australia",Brisbane,QLD,Australia,4969330,
2775,"Woorim QLD 4507, Australia",Brisbane,QLD,Australia,697460,
2776,"Banksia Beach, City of Moreton Bay, Greater Brisbane, Australia",Brisbane,QLD,Australia,269143,
2777,"Auchenflower, Auchenflower Terrace, Auchenflower QLD 4066, Australia",Brisbane,QLD,Australia,617831,
2778,"Saint Lucia, Brisbane, Australia",Brisbane,QLD,Australia,341125,
2779,"Brighton QLD 4017, Australia",Brisbane,QLD,Australia,818732,
2780,"Brisbane City, Parkinson, QLD, AU",Brisbane,QLD,Australia,78964,11887
2781,"Kelvin Grove QLD 4059, Australia",Brisbane,QLD,Australia,367640,
2782,"Bongaree QLD 4507, Australia",Brisbane,QLD,Australia,397979,
2783,"Brisbane City QLD 4109, Australia",Brisbane,QLD,Australia,780830,
2784,"4305, Australia",Brisbane,QLD,Australia,333561,
2785,"Saint Lucia, Brisbane, Australia",Brisbane,QLD,Australia,1004506,
2786,"South Brisbane, Grey Street, South Brisbane QLD 4101, Australia",Brisbane,QLD,Australia,507947,
2787,"Brisbane City, Queensland, Australia",Brisbane,QLD,Australia,568541,
2788,"Greater Brisbane QLD 4511, Australia",Brisbane,QLD,Australia,1777771,
2789,"Bongaree QLD 4507, Australia",Brisbane,QLD,Australia,397979,
2790,"Bowen Hills, Abbotsford Road, Bowen Hills QLD 4006, Australia",Brisbane,QLD,Australia,557237,
2791,"South Brisbane, Grey Street, South Brisbane QLD 4101, Australia",Brisbane,QLD,Australia,917313,
2792,"Eatons Hill QLD 4037, Australia",Brisbane,QLD,Australia,1231922,
2793,"Newstead QLD 4006, Australia",Brisbane,QLD,Australia,1766384,
2794,"Brisbane City QLD 4005, Australia",Brisbane,QLD,Australia,1080311,
2795,"Woorim QLD 4507, Australia",Brisbane,QLD,Australia,560977,
2796,"Saint Lucia, Brisbane, Australia",Brisbane,QLD,Australia,1842189,
2797,"Woorim QLD 4507, Australia",Brisbane,QLD,Australia,852895,
2798,"Wilston, Brisbane City QLD 4051, Australia",Brisbane,QLD,Australia,485172,
2799,"Brisbane City, Queensland, Australia",Brisbane,QLD,Australia,572365,
2800,"Manly QLD 4179, Australia",Brisbane,QLD,Australia,492736,
2801,"Saint Lucia, Brisbane, Australia",Brisbane,QLD,Australia,1118214,
2802,"Greater Brisbane QLD 4509, Australia",Brisbane,QLD,Australia,542026,
2803,"Caboolture, Caboolture platform 2, Caboolture QLD 4510, Australia",Brisbane,QLD,Australia,424577,
2804,"Brisbane City QLD 4171, Australia",Brisbane,QLD,Australia,435882,
2805,"Bongaree QLD 4507, Australia",Brisbane,QLD,Australia,507947,
2806,"Brisbane City, Queensland, Australia",Brisbane,QLD,Australia,265320,
2807,"City of Moreton Bay, Queensland, Australia",Brisbane,QLD,Australia,598880,
2808,"Saint Lucia, Brisbane, Australia",Brisbane,QLD,Australia,4548576,
2809,"Brisbane City QLD 4169, Australia",Brisbane,QLD,Australia,488995,
2810,"Brisbane City QLD 4066, Australia",Brisbane,QLD,Australia,409366,
2811,"Hamilton QLD 4007, Australia",Brisbane,QLD,Australia,466221,
2812,"Ascot QLD 4007, Australia",Brisbane,QLD,Australia,682249,
2813,"Brisbane City, Queensland, Australia",Brisbane,QLD,Australia,727799,
2814,"Brisbane City, Queensland, Australia",Brisbane,QLD,Australia,682249,
2815,"Saint Lucia, Brisbane, Australia",Brisbane,QLD,Australia,758138,
2816,"Beachmere, Moreton Bay Regional, Greater Brisbane, Australia",Brisbane,QLD,Australia,610268,
2817,"Bongaree QLD 4507, Australia",Brisbane,QLD,Australia,932441,
2818,Eacham Close,Brisbane,QLD,Australia,360076,
2819,"Windsor, Prospect Road, Windsor QLD 4030, Australia",Brisbane,QLD,Australia,1159857,
2820,"Bongaree QLD 4507, Australia",Brisbane,QLD,Australia,625395,
2821,"Saint Lucia, Brisbane, Australia",Brisbane,QLD,Australia,947652,
2822,"Greater Brisbane QLD 4157, Australia",Brisbane,QLD,Australia,670945,
2823,"Newstead QLD 4006, Australia",Brisbane,QLD,Australia,356336,
2824,"Woorim QLD 4507, Australia",Brisbane,QLD,Australia,1099262,
2825,"Greater Brisbane QLD 4511, Australia",Brisbane,QLD,Australia,826296,
2826,"Banksia Beach, City of Moreton Bay, Greater Brisbane, Australia",Brisbane,QLD,Australia,1167504,
2827,"Saint Lucia, Brisbane, Australia",Brisbane,QLD,Australia,568541,
2828,"Wooloowin QLD 4030, Australia",Brisbane,QLD,Australia,909749,
2829,5 Scott Street,Brisbane,QLD,Australia,394239,
2830,"Woorim QLD 4507, Australia",Brisbane,QLD,Australia,530639,
2831,"Kedron QLD 4031, Australia",Brisbane,QLD,Australia,1095439,
2832,"Brisbane City QLD 4078, Australia",Brisbane,QLD,Australia,576188,
2833,"Woolloongabba QLD 4102, Australia",Brisbane,QLD,Australia,678509,
2834,61 Haig Street,Brisbane,QLD,Australia,538286,
2835,"Newmarket QLD 4051, Australia",Brisbane,QLD,Australia,568541,
2836,"Brisbane City QLD 4109, Australia",Brisbane,QLD,Australia,659558,
2837,"Milton QLD 4064, Australia",Brisbane,QLD,Australia,454833,
2838,"Banksia Beach, City of Moreton Bay, Greater Brisbane, Australia",Brisbane,QLD,Australia,739187,
2839,"Brisbane City, Queensland, Australia",Brisbane,QLD,Australia,511687,
2840,"Teneriffe QLD 4005, Australia",Brisbane,QLD,Australia,602704,
2841,"South Brisbane, Grey Street, South Brisbane QLD 4101, Australia",Brisbane,QLD,Australia,432141,
2842,"Greater Brisbane QLD 4511, Australia",Brisbane,QLD,Australia,1049972,
2843,"Brisbane City, Queensland, Australia",Brisbane,QLD,Australia,689896,
2844,"Brisbane City QLD 4169, Australia",Brisbane,QLD,Australia,758138,
2845,"Woorim QLD 4507, Australia",Brisbane,QLD,Australia,1974849,
2846,"Woorim QLD 4507, Australia",Brisbane,QLD,Australia,545850,
2847,"Bray Park, Railway Avenue, Greater Brisbane QLD 4500, Australia",Brisbane,QLD,Australia,936264,
2848,"Brisbane City QLD 4178, Australia",Brisbane,QLD,Australia,530639,
2849,,Brisbane,QLD,Australia,3601008,
2850,"Woorim QLD 4507, Australia",Brisbane,QLD,Australia,663298,
2851,"Saint Lucia, Brisbane, Australia",Brisbane,QLD,Australia,579929,
2852,"Saint Lucia, Brisbane, Australia",Brisbane,QLD,Australia,595140,
2853,"Brisbane City QLD 4005, Australia",Brisbane,QLD,Australia,932441,
2854,"Saint Lucia, Brisbane, Australia",Brisbane,QLD,Australia,633042,
2855,"Greater Brisbane QLD 4512, Australia",Brisbane,QLD,Australia,295658,
2856,"Woolloongabba QLD 4102, Australia",Brisbane,QLD,Australia,409366,
2857,"Spring Hill, Brisbane City, Queensland, Australia",Brisbane,QLD,Australia,864199,
2858,"Saint Lucia, Brisbane, Australia",Brisbane,QLD,Australia,2425941,
2859,"Brisbane City QLD 4060, Australia",Brisbane,QLD,Australia,420754,
2860,"Saint Lucia, Brisbane, Australia",Brisbane,QLD,Australia,454833,
2861,"Mount Samson, City of Moreton Bay, Greater Brisbane, Australia",Brisbane,QLD,Australia,458657,
2862,"Bongaree QLD 4507, Australia",Brisbane,QLD,Australia,750491,
2863,"Saint Lucia, Brisbane, Australia",Brisbane,QLD,Australia,303222,
2864,"Saint Lucia, Brisbane, Australia",Brisbane,QLD,Australia,5067910,
2865,"Bongaree QLD 4507, Australia",Brisbane,QLD,Australia,530639,
2866,"Brisbane City QLD 4005, Australia",Brisbane,QLD,Australia,852895,
2867,"Annerley QLD 4103, Australia",Brisbane,QLD,Australia,765702,
2868,"Saint Lucia, Brisbane, Australia",Brisbane,QLD,Australia,409366,
2869,"Logan City QLD 4127, Australia",Brisbane,QLD,Australia,868023,
2870,"South Brisbane, Grey Street, South Brisbane QLD 4101, Australia",Brisbane,QLD,Australia,989295,
2871,"Saint Lucia, Brisbane, Australia",Brisbane,QLD,Australia,443529,
2872,"Saint Lucia, Brisbane, Australia",Brisbane,QLD,Australia,2702647,
2873,"Bongaree QLD 4507, Australia",Brisbane,QLD,Australia,663298,
2874,"Middle Park QLD 4074, Australia",Brisbane,QLD,Australia,401803,
2875,"Greater Brisbane QLD 4511, Australia",Brisbane,QLD,Australia,307046,
2876,"Manly QLD 4179, Australia",Brisbane,QLD,Australia,1383533,
2877,"South Brisbane, Grey Street, South Brisbane QLD 4101, Australia",Brisbane,QLD,Australia,1106826,
2878,"Brisbane City, Queensland, Australia",Brisbane,QLD,Australia,481432,
2879,"Brisbane City QLD 4060, Australia",Brisbane,QLD,Australia,758138,
2880,"Woorim QLD 4507, Australia",Brisbane,QLD,Australia,663298,
2881,"Saint Lucia, Brisbane, Australia",Brisbane,QLD,Australia,1887656,
2882,"Windsor, Prospect Road, Windsor QLD 4030, Australia",Brisbane,QLD,Australia,1364582,
2883,"Brisbane City QLD 4109, Australia",Brisbane,QLD,Australia,981731,
2884,"South Brisbane, Grey Street, South Brisbane QLD 4101, Australia",Brisbane,QLD,Australia,435882,
2885,"Saint Lucia, Brisbane, Australia",Brisbane,QLD,Australia,1334243,
2886,"Saint Lucia, Brisbane, Australia",Brisbane,QLD,Australia,1023457,
2887,"Taigum QLD 4018, Australia",Brisbane,QLD,Australia,902102,
2888,"South Brisbane, Grey Street, South Brisbane QLD 4101, Australia",Brisbane,QLD,Australia,322174,
2889,"Graceville, Brisbane City, Queensland, Australia",Brisbane,QLD,Australia,750491,
2890,"Brisbane City QLD 4170, Australia",Brisbane,QLD,Australia,1667803,
2891,"Mount Glorious, Moreton Bay Regional, Greater Brisbane, Australia",Brisbane,QLD,Australia,428318,
2892,"Bowen Hills, Abbotsford Road, Bowen Hills QLD 4006, Australia",Brisbane,QLD,Australia,470044,
2893,"Woorim QLD 4507, Australia",Brisbane,QLD,Australia,375287,
2894,"Brisbane City QLD 4074, Australia",Brisbane,QLD,Australia,962779,
2895,"Camp Hill QLD 4151, Australia",Brisbane,QLD,Australia,917313,
2896,"Redcliffe QLD 4020, Australia",Brisbane,QLD,Australia,591316,
2897,"Bongaree QLD 4507, Australia",Brisbane,QLD,Australia,773266,
2898,"Brisbane City, Queensland, Australia",Brisbane,QLD,Australia,974167,
2899,"Heathwood, Brisbane City, Queensland, Australia",Brisbane,QLD,Australia,424577,
2900,"Brisbane City QLD 4006, Australia",Brisbane,QLD,Australia,606444,
2901,"Toowong QLD 4066, Australia",Brisbane,QLD,Australia,360076,
2902,27 Cordelia Street,Brisbane,QLD,Australia,284271,
2903,"Manly QLD 4179, Australia",Brisbane,QLD,Australia,367640,
2904,"Saint Lucia, Brisbane, Australia",Brisbane,QLD,Australia,443529,
2905,"Carnegie, City of Glen Eira, Victoria, Australia",Melbourne,VIC,Australia,610268,
2906,"3941, Australia",Melbourne,VIC,Australia,579929,
2907,"Newport, Hall Street, Newport VIC 3015, Australia",Melbourne,VIC,Australia,466221,
2908,"Safety Beach, Melbourne, Victoria, Australia",Melbourne,VIC,Australia,1015893,
2909,"Sorrento VIC 3943, Australia",Melbourne,VIC,Australia,2471407,
2910,"Box Hill, Station Street, Box Hill VIC 3128, Australia",Melbourne,VIC,Australia,951392,
2911,"Blairgowrie, Melbourne, Victoria, Australia",Melbourne,VIC,Australia,2058218,
2912,"Rosebud VIC 3939, Australia",Melbourne,VIC,Australia,1853576,
2913,"East Melbourne VIC 3002, Australia",Melbourne,VIC,Australia,344948,
2914,"Prahran VIC 3181, Australia",Melbourne,VIC,Australia,515511,
2915,"Melbourne, Victoria, Australia",Melbourne,VIC,Australia,1527580,
2916,"Blairgowrie, Melbourne, Victoria, Australia",Melbourne,VIC,Australia,1156117,
2917,"Concept Blue Apartments, 68 La Trobe Street, Melbourne VIC 3000, Australia",Melbourne,VIC,Australia,420421,
2918,"Brunswick East VIC 3057, Australia",Melbourne,VIC,Australia,390415,
2919,"Sorrento VIC 3943, Australia",Melbourne,VIC,Australia,1603385,
2920,"Tootgarook VIC 3941, Australia",Melbourne,VIC,Australia,739187,
2921,"Southbank VIC 3006, Australia",Melbourne,VIC,Australia,466221,
2922,"Saint Leonards Lake, St Leonards VIC 3223, Australia",Melbourne,VIC,Australia,739187,
2923,"Glen Waverley, Kingsway, Glen Waverley VIC 3150, Australia",Melbourne,VIC,Australia,864199,
2924,"Mount Eliza VIC 3930, Australia",Melbourne,VIC,Australia,4097567,
2925,"Blairgowrie, Melbourne, Victoria, Australia",Melbourne,VIC,Australia,701284,
2926,"Sorrento VIC 3943, Australia",Melbourne,VIC,Australia,1842189,
2927,"Sorrento VIC 3943, Australia",Melbourne,VIC,Australia,2039267,
2928,"Brunswick East VIC 3057, Australia",Melbourne,VIC,Australia,716412,
2929,"Rosebud VIC 3939, Australia",Melbourne,VIC,Australia,765702,
2930,"Melbourne, Victoria, Australia",Melbourne,VIC,Australia,576188,
2931,"Melbourne VIC 3931, Australia",Melbourne,VIC,Australia,814992,
2932,"222 Victoria Street, Melbourne VIC 3000, Australia",Melbourne,VIC,Australia,292167,
2933,"St Andrews Beach, Melbourne, Victoria, Australia",Melbourne,VIC,Australia,1110650,
2934,"Port Melbourne VIC 3207, Australia",Melbourne,VIC,Australia,1000682,
2935,"South Yarra VIC 3141, Australia",Melbourne,VIC,Australia,496559,
2936,"Port Melbourne VIC 3207, Australia",Melbourne,VIC,Australia,735363,
2937,"Saint Leonards Lake, St Leonards VIC 3223, Australia",Melbourne,VIC,Australia,1250873,
2938,"Yarraville, Goulburn Street, Yarraville VIC 3013, Australia",Melbourne,VIC,Australia,473784,
2939,"Melbourne, Victoria, Australia",Melbourne,VIC,Australia,1599562,
2940,"Southbank VIC 3006, Australia",Melbourne,VIC,Australia,917313,
2941,"Merricks Beach, Melbourne, Victoria, Australia",Melbourne,VIC,Australia,2171926,
2942,"Olinda VIC 3788, Australia",Melbourne,VIC,Australia,716412,
2943,"Balnarring Beach, Melbourne, Victoria, Australia",Melbourne,VIC,Australia,868023,
2944,"Southbank VIC 3006, Australia",Melbourne,VIC,Australia,511687,
2945,"East Melbourne VIC 3002, Australia",Melbourne,VIC,Australia,909749,
2946,"Highett, Railway Parade, Highett VIC 3190, Australia",Melbourne,VIC,Australia,1360758,
2947,"TRUEMANS RD, TOOTGAROOK VIC 3941, Australia",Melbourne,VIC,Australia,1379709,
2948,"Mount Martha VIC 3934, Australia",Melbourne,VIC,Australia,4571351,
2949,"Saint Leonards Lake, St Leonards VIC 3223, Australia",Melbourne,VIC,Australia,519334,
2950,"Melbourne, Victoria, Australia",Melbourne,VIC,Australia,337385,
2951,"Southbank VIC 3006, Australia",Melbourne,VIC,Australia,1626160,
2952,"Tarneit VIC 3029, Australia",Melbourne,VIC,Australia,602704,
2953,"Melbourne, Victoria, Australia",Melbourne,VIC,Australia,473784,
2954,"McCrae VIC 3938, Australia",Melbourne,VIC,Australia,1273648,
2955,"Windsor, Albert Street, Windsor VIC 3181, Australia",Melbourne,VIC,Australia,466221,
2956,"Mount Martha VIC 3934, Australia",Melbourne,VIC,Australia,3494864,
2957,"Portsea, Melbourne, Victoria, Australia",Melbourne,VIC,Australia,1963461,
2958,"Port Melbourne VIC 3207, Australia",Melbourne,VIC,Australia,856635,
2959,"St Kilda VIC 3182, Australia",Melbourne,VIC,Australia,451093,
2960,"Corinella, Bass Coast Shire, Victoria, Australia",Melbourne,VIC,Australia,701284,
2961,"Rosebud VIC 3939, Australia",Melbourne,VIC,Australia,678509,
2962,"Melbourne, Victoria, Australia",Melbourne,VIC,Australia,504123,
2963,"Queenscliff, Bellarine Rail Trail, Queenscliff VIC 3225, Australia",Melbourne,VIC,Australia,716412,
2964,"Port Melbourne VIC 3207, Australia",Melbourne,VIC,Australia,435882,
2965,"City of Melbourne, Victoria, Australia",Melbourne,VIC,Australia,466221,
2966,"Point Lonsdale VIC 3225, Australia",Melbourne,VIC,Australia,1394920,
2967,"Sorrento VIC 3943, Australia",Melbourne,VIC,Australia,4423481,
2968,"Sorrento VIC 3943, Australia",Melbourne,VIC,Australia,1292600,
2969,"3031, Australia",Melbourne,VIC,Australia,739187,
2970,"Fitzroy VIC 3065, Australia",Melbourne,VIC,Australia,788394,
2971,"Rosebud VIC 3939, Australia",Melbourne,VIC,Australia,1110650,
2972,"Mentone, Como Parade West, Mentone VIC 3194, Australia",Melbourne,VIC,Australia,1235662,
2973,"TRUEMANS RD, TOOTGAROOK VIC 3941, Australia",Melbourne,VIC,Australia,534462,
2974,"Southbank VIC 3006, Australia",Melbourne,VIC,Australia,409366,
2975,"Rye VIC 3941, Australia",Melbourne,VIC,Australia,1573046,
2976,"Rye VIC 3941, Australia",Melbourne,VIC,Australia,1186455,
2977,"Sorrento VIC 3943, Australia",Melbourne,VIC,Australia,985554,
2978,"Tootgarook VIC 3941, Australia",Melbourne,VIC,Australia,651994,
2979,"Melbourne, Victoria, Australia",Melbourne,VIC,Australia,496559,
2980,"Loft, 87 Franklin Street, Melbourne VIC 3000, Australia",Melbourne,VIC,Australia,288593,
2981,"Capel Sound VIC 3940, Australia",Melbourne,VIC,Australia,523075,
2982,"Rye VIC 3941, Australia",Melbourne,VIC,Australia,667122,
2983,"Red Hill, Melbourne VIC 3937, Australia",Melbourne,VIC,Australia,1254614,
2984,"Richmond VIC 3121, Australia",Melbourne,VIC,Australia,1266001,
2985,"Sorrento VIC 3943, Australia",Melbourne,VIC,Australia,985554,
2986,"Melbourne VIC 3916, Australia",Melbourne,VIC,Australia,3214334,
2987,"Southbank VIC 3006, Australia",Melbourne,VIC,Australia,617831,
2988,"Dromana VIC 3936, Australia",Melbourne,VIC,Australia,1349454,
2989,"Melbourne, Victoria, Australia",Melbourne,VIC,Australia,11375305,
2990,"Tootgarook VIC 3941, Australia",Melbourne,VIC,Australia,739187,
2991,,Melbourne,VIC,Australia,1106826,
2992,"Malvern VIC 3144, Australia",Melbourne,VIC,Australia,496559,
2993,"Brick Lane, McLean Alley, Melbourne VIC 3000, Australia",Melbourne,VIC,Australia,292167,
2994,"Rosebud VIC 3939, Australia",Melbourne,VIC,Australia,610268,
2995,"Cockatoo VIC 3781, Australia",Melbourne,VIC,Australia,773266,
2996,"South Yarra VIC 3141, Australia",Melbourne,VIC,Australia,549590,
2997,"Point Lonsdale VIC 3225, Australia",Melbourne,VIC,Australia,3585797,
2998,"Melbourne, Victoria, Australia",Melbourne,VIC,Australia,981731,
2999,"Frankston VIC 3199, Australia",Melbourne,VIC,Australia,1110650,
3000,"Docklands VIC 3008, Australia",Melbourne,VIC,Australia,617831,
3001,"Melbourne, Victoria, Australia",Melbourne,VIC,Australia,435882,
3002,"Tootgarook VIC 3941, Australia",Melbourne,VIC,Australia,871846,
3003,"Seaford VIC 3198, Australia",Melbourne,VIC,Australia,773266,
3004,"Middle Park VIC 3206, Australia",Melbourne,VIC,Australia,1656416,
3005,"Portsea, Melbourne, Victoria, Australia",Melbourne,VIC,Australia,2888337,
3006,"Melbourne, Victoria, Australia",Melbourne,VIC,Australia,523075,
3007,"Dromana VIC 3936, Australia",Melbourne,VIC,Australia,655734,
3008,"Sorrento VIC 3943, Australia",Melbourne,VIC,Australia,1421436,
3009,"Point Lonsdale VIC 3225, Australia",Melbourne,VIC,Australia,682249,
3010,"Melbourne, Victoria, Australia",Melbourne,VIC,Australia,723976,
3011,"Port Melbourne VIC 3207, Australia",Melbourne,VIC,Australia,1110650,
3012,"Tarneit VIC 3029, Australia",Melbourne,VIC,Australia,739187,
3013,"Melbourne, Victoria, Australia",Melbourne,VIC,Australia,655734,
3014,"Abbotsford VIC 3067, Australia",Melbourne,VIC,Australia,432141,
3015,"Portarlington VIC 3223, Australia",Melbourne,VIC,Australia,1121954,
3016,"Sassafras VIC 3787, Australia",Melbourne,VIC,Australia,375287,
3017,"Toorak Accident Repair Centre, 718 Malvern Road, Prahran VIC 3181, Australia",Melbourne,VIC,Australia,636783,
3018,"Fitzroy North VIC 3068, Australia",Melbourne,VIC,Australia,761878,
3019,"St Kilda VIC 3182, Australia",Melbourne,VIC,Australia,386592,
3020,"Blairgowrie, Melbourne, Victoria, Australia",Melbourne,VIC,Australia,2986918,
3021,"Tootgarook VIC 3941, Australia",Melbourne,VIC,Australia,917313,
3022,"Rye VIC 3941, Australia",Melbourne,VIC,Australia,777089,
3023,"St Kilda VIC 3182, Australia",Melbourne,VIC,Australia,2160622,
3024,"Melbourne VIC 3139, Australia",Melbourne,VIC,Australia,667122,
3025,"Rye VIC 3941, Australia",Melbourne,VIC,Australia,2736726,
3026,"Mount Martha VIC 3934, Australia",Melbourne,VIC,Australia,1963461,
3027,"Delahey VIC 3037, Australia",Melbourne,VIC,Australia,587493,
3028,"Safety Beach, Melbourne, Victoria, Australia",Melbourne,VIC,Australia,1747432,
3029,"Olinda VIC 3788, Australia",Melbourne,VIC,Australia,1121954,
3030,"Melbourne, Victoria, Australia",Melbourne,VIC,Australia,447269,
3031,280 Collins Street,Melbourne,VIC,Australia,227417,149616
3032,"Patterson Lakes, Melbourne, Victoria, Australia",Melbourne,VIC,Australia,678509,
